gate,min_p_touch,min_p_direction,distance_low,distance_high,target_fraction,stop_atr_mult,max_hold_bars,q_cohort,q_fraction,trades,win_rate,mean_r,median_r,total_r,profit_factor,max_drawdown_r,trade_sharpe,dsr,mean_r_cost_1_25x,mean_r_cost_1_50x,long_n,short_n,long_mean_r,short_mean_r,long_pf,short_pf,sectors_with_min_trades,top_sector,top_sector_trades,morning_mean_r,midday_mean_r,afternoon_mean_r,closing_mean_r,first_half_mean_r,second_half_mean_r,temporal_gap_r,temporal_stable,avg_bars_held,target_exit_rate,stop_exit_rate,time_exit_rate,mean_p_touch,mean_p_direction,mean_q,passes_min_filters
T>=0.80|D>=0.55|3-8ATR,0.8,0.55,3.0,8.0,0.8,1.5,36,top_25pct,0.25,99,0.46464646464646464,-0.017750960526461277,-0.7230962765862219,-1.7573450921196665,0.9736330705525638,-31.133662333664425,-0.012103294985289736,5.507223905867459e-205,-0.159700290930033,-0.3016496213336047,89,10,0.04125104421030604,-0.5428688026836902,1.0639373325777368,0.41175601901142916,1,PHARMA,41,0.34890364852213474,,-0.1928695797735519,,0.47831686252237005,-0.34019504550820157,0.8185119080305716,False,12.11111111111111,0.31313131313131315,0.40404040404040403,0.2828282828282828,0.8352079149068827,0.7805032393828853,0.45063704991692516,False
T>=0.80|D>=0.55|3-8ATR,0.8,0.55,3.0,8.0,0.8,1.5,36,top_10pct,0.1,40,0.4,-0.1563188329372922,-0.7235986069269166,-6.252753317491688,0.7777903795056793,-19.581740105029674,-0.11131666157375808,8.969485098066897e-82,-0.3198613416056082,-0.4834038502739241,32,8,-0.06054299428059734,-0.5394221875640716,0.90665615399419,0.41555552488015907,0,IT,14,0.6685058180888254,,-0.3018761242948424,,0.8630809050451141,-0.4961187455980945,1.3591996506432087,False,11.6,0.275,0.35,0.375,0.8298859646694184,0.7148527510841722,0.455513563085557,False
T>=0.80|D>=0.55|3-8ATR,0.8,0.55,3.0,8.0,0.8,1.5,36,top_5pct,0.05,20,0.5,-0.05461871972730257,-0.04293357588329311,-1.0923743945460513,0.9158903799357649,-11.472072139411054,-0.03816598377681771,8.223145230936814e-42,-0.21053452873794187,-0.36645033774858116,14,6,0.33555082765661165,-0.9650143302897689,1.8383107609134988,0.21583134683025307,0,IT,14,1.5834351484666846,,-0.34368704940859446,,1.266055356821068,-0.4948434119100928,1.7608987687311608,False,11.85,0.3,0.35,0.35,0.8310840410916068,0.7139074026251806,0.46011806107080017,False
T>=0.80|D>=0.60|3-8ATR,0.8,0.6,3.0,8.0,0.8,1.5,36,all,1.0,316,0.48417721518987344,-0.0023873666655850967,-0.4421081550698486,-0.7544078663248905,0.9964406945344895,-65.16787600791716,-0.0016146955489447319,0.0,-0.11992902407621868,-0.23747068148685224,293,23,0.04036609304331871,-0.5470292664355337,1.0622162512780158,0.4242951714374951,3,PHARMA,121,0.5159146189803119,-0.10835987939901953,-0.2780315384050321,,0.10398216255728185,-0.07969418298602939,0.18367634554331125,False,14.04746835443038,0.2974683544303797,0.4588607594936709,0.24367088607594936,0.8385776637970493,0.8413040043435186,0.4295979950136284,False
T>=0.80|D>=0.60|3-8ATR,0.8,0.6,3.0,8.0,0.8,1.5,36,top_50pct,0.5,158,0.5063291139240507,0.06963425105473968,0.09768314759812541,11.002211666648869,1.1097670055983326,-35.79210571293452,0.04702738140181025,0.0,-0.05060771260097878,-0.17084967625669725,146,12,0.11871763499938301,-0.5275469202717544,1.1931065110894414,0.3956401047170204,2,PHARMA,75,0.5027209777540006,-1.2461898249972398,-0.18468924921230853,,0.2246739874503307,-0.020288796054703115,0.2449627835050338,False,13.430379746835444,0.3227848101265823,0.43037974683544306,0.2468354430379747,0.8383929319263496,0.8336894500227401,0.44133627752420607,False
T>=0.80|D>=0.60|3-8ATR,0.8,0.6,3.0,8.0,0.8,1.5,36,top_25pct,0.25,79,0.5189873417721519,0.11225789990292026,0.09782286048228535,8.8683740923307,1.1779495028096278,-18.005014697976144,0.07385136319442681,1.1735186960870873e-159,-0.017431866100844493,-0.1471216321046092,72,7,0.2402023466874903,-1.2037421241669428,1.4258924558509216,0.08695095575177655,1,PHARMA,36,0.3785829756320066,,-0.03395978873265654,,0.5831601059364341,-0.2255632479037309,0.808723353840165,False,12.594936708860759,0.34177215189873417,0.4050632911392405,0.25316455696202533,0.8381436772815821,0.8284030065013991,0.45069201604441184,False
T>=0.80|D>=0.60|3-8ATR,0.8,0.6,3.0,8.0,0.8,1.5,36,top_10pct,0.1,32,0.5,0.0372590699256089,-0.04293357588329311,1.1922902376194848,1.055880671757162,-12.485885563180865,0.024301850705706552,7.033796652909019e-66,-0.09829444672667031,-0.23384796337894947,26,6,0.2989837354024194,-1.09688114714057,1.5571403718556691,0.10867664360773797,0,PHARMA,14,0.4042724012213504,,-0.0655046628371987,,1.224981213895425,-0.3586483113976631,1.583629525293088,False,12.15625,0.3125,0.40625,0.28125,0.8328930911498342,0.7820417873191019,0.45648767804307905,False
T>=0.80|D>=0.60|3-8ATR,0.8,0.6,3.0,8.0,0.8,1.5,36,top_5pct,0.05,16,0.5625,0.06413015466745695,0.3580594105653753,1.0260824746793111,1.1106239229803145,-8.559293287169783,0.04432862454010898,1.5041656014289774e-32,-0.08603139256030028,-0.23619293978805742,11,5,0.7645279862242998,-1.4767450747575976,5.4456662379854155,0.0,0,IT,12,1.5834351484666846,,-0.28647869005544174,,1.1841593480139914,-0.3092129097813879,1.4933722577953792,False,12.6875,0.3125,0.3125,0.375,0.8295720349942804,0.7297606382043336,0.46192781925368154,False
T>=0.80|D>=0.65|3-8ATR,0.8,0.65,3.0,8.0,0.8,1.5,36,all,1.0,303,0.49834983498349833,0.02091915967240844,-0.0014102801670202144,6.3385053807397576,1.0314106031533108,-64.47633887704015,0.014036579929068076,0.0,-0.0952073787961635,-0.2113339172647354,283,20,0.061584317988177095,-0.5544928304957182,1.0956367648520666,0.4330375908124009,3,PHARMA,120,0.49958452540515635,-0.10835987939901953,-0.2460114883107437,,0.10398216255728185,-0.04406542493752195,0.1480475874948038,True,13.96039603960396,0.30363036303630364,0.46204620462046203,0.23432343234323433,0.8386489374418356,0.8501192736826464,0.4295961778214194,False
T>=0.80|D>=0.65|3-8ATR,0.8,0.65,3.0,8.0,0.8,1.5,36,top_50pct,0.5,152,0.5197368421052632,0.07203635490169887,0.11558777312680012,10.949525945058227,1.1110971795901372,-31.498666897825657,0.047983882278544096,7.16422093911597e-310,-0.04539527579094777,-0.16282690648359438,142,10,0.12192349472669056,-0.6363610306131832,1.1948522016289362,0.3443248755643382,2,PHARMA,76,0.47288176328335735,0.04623861385633721,-0.18728544303706077,,0.19916338742179981,-0.008614128094924327,0.20777751551672413,False,13.467105263157896,0.3223684210526316,0.45394736842105265,0.2236842105263158,0.8391545753509766,0.8448518888368101,0.4412518084165413,False
T>=0.80|D>=0.65|3-8ATR,0.8,0.65,3.0,8.0,0.8,1.5,36,top_25pct,0.25,76,0.5263157894736842,0.12209395632114217,0.2278847798312915,9.279140680406805,1.1908374875978092,-17.643909107010945,0.07910780178171321,4.100305868014613e-153,-0.006415499692411275,-0.13492495570596472,71,5,0.24983637764008712,-1.6918484264078757,1.4416486192890658,0.0,1,PHARMA,36,0.3785829756320066,,-0.02752463827686204,,0.6516256170285551,-0.26301997873879457,0.9146455957673497,False,12.5,0.34210526315789475,0.42105263157894735,0.23684210526315788,0.8387612255864255,0.8362254638145832,0.4505572742028821,False
T>=0.80|D>=0.65|3-8ATR,0.8,0.65,3.0,8.0,0.8,1.5,36,top_10pct,0.1,31,0.5161290322580645,0.0910577783007599,0.35794669918029764,2.8227911273235566,1.1324750717613983,-11.94305862098402,0.056323526060106065,3.9998578832973264e-63,-0.03948479648418332,-0.1700273712691264,27,4,0.34952315826065755,-1.6535835364285494,1.6422539986561187,0.0,0,PHARMA,16,0.205621353414578,,0.05120957826117098,,1.224981213895425,-0.30335037321042807,1.5283315871058532,False,11.838709677419354,0.3225806451612903,0.45161290322580644,0.22580645161290322,0.8360953758250542,0.7998644704028041,0.4563480025108395,False
T>=0.80|D>=0.65|3-8ATR,0.8,0.65,3.0,8.0,0.8,1.5,36,top_5pct,0.05,16,0.625,0.15181061788701575,0.4049889802547999,2.428969886192252,1.255340012655527,-8.796569225411794,0.09924707080204964,3.357321282470752e-31,0.002066394702258778,-0.14767782848249816,12,4,0.7536086693255376,-1.6535835364285494,4.120151762461404,0.0,0,IT,11,1.5834351484666846,,-0.1785642737852155,,1.2753601483621835,-0.3588937141471513,1.6342538625093348,False,12.25,0.375,0.375,0.25,0.8295720349942804,0.7516066533508907,0.46155772783342663,False
T>=0.85|D>=0.55|3-8ATR,0.85,0.55,3.0,8.0,0.8,1.5,36,all,1.0,130,0.4,-0.2101481541761862,-0.921689370919416,-27.319260042904208,0.7162348008645347,-32.42214654662595,-0.14821039346038875,1.1843087835175309e-264,-0.339994072563502,-0.46983999095081797,124,6,-0.19899144659403006,-0.44072011087408036,0.7265147547661013,0.5629329988023266,2,PHARMA,57,0.2760278787796166,-1.3914328387674544,-0.44875470345199975,,-0.2639592078199572,-0.18261691742821032,0.08134229039174687,True,14.5,0.23846153846153847,0.5,0.26153846153846155,0.875270244835572,0.7989183471687312,0.4238510951327129,False
T>=0.85|D>=0.55|3-8ATR,0.85,0.55,3.0,8.0,0.8,1.5,36,top_50pct,0.5,65,0.4461538461538462,-0.02619446207325662,-1.1834231447831474,-1.7026400347616804,0.9633999966567641,-19.22038825410086,-0.017007117884938788,1.4303760564776659e-134,-0.14271009561822426,-0.2592257291631919,61,4,-0.02873561730209383,0.012558155166511098,0.9593909852499135,1.014969805247468,1,PHARMA,42,0.3479779101227222,,-0.34691363824123844,,-0.48494303594160115,0.17769379297934101,0.6626368289209421,False,13.276923076923078,0.3230769230769231,0.5230769230769231,0.15384615384615385,0.872962085663912,0.8439213403781615,0.43969554425682417,False
T>=0.85|D>=0.55|3-8ATR,0.85,0.55,3.0,8.0,0.8,1.5,36,top_25pct,0.25,33,0.45454545454545453,-0.026517181179357807,-0.448461224499656,-0.8750669789188077,0.9614389129354379,-8.950980556358992,-0.017643470519498796,1.648832739142215e-68,-0.15363487386577612,-0.2807525665521945,30,3,0.02956299221441808,-0.5873189151171164,1.0458639380437238,0.47491990299041853,0,PHARMA,20,0.09829033912379051,,-0.10764206937640419,,0.18039292734343795,-0.11647809792839939,0.29687102527183734,False,12.787878787878787,0.30303030303030304,0.48484848484848486,0.21212121212121213,0.8714732113416066,0.8245727827175922,0.4496661841703448,False
T>=0.85|D>=0.55|3-8ATR,0.85,0.55,3.0,8.0,0.8,1.5,36,top_10pct,0.1,13,0.38461538461538464,-0.19157460790956857,-1.1849359812328288,-2.4904699028243913,0.7719642082585555,-7.955415645650792,-0.11965363302516925,1.2560139461044926e-26,-0.3203424562813258,-0.4491103046530828,11,2,-0.23394737670892934,0.04147562048691544,0.7265433883563984,1.0549095727763358,0,PHARMA,8,-1.2306642767349718,,0.12015229273805231,,1.5936393920493752,-0.34034244123948065,1.9339818332888559,False,9.23076923076923,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.867277177956923,0.7950298696822344,0.45702484316758557,False
T>=0.85|D>=0.55|3-8ATR,0.85,0.55,3.0,8.0,0.8,1.5,36,top_5pct,0.05,7,0.42857142857142855,-0.2955475411308118,-1.3243893112748915,-2.0688327879156825,0.6377647215370518,-5.711295699011536,-0.20641000975999294,6.427560780420147e-15,-0.4438080355521394,-0.592068529973467,5,2,-0.43035680577790264,0.04147562048691544,0.4877445692476527,1.0549095727763358,0,AUTO,2,,,-0.2955475411308118,,1.5936393920493752,-0.6104120299941762,2.2040514220435514,False,6.857142857142857,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.8606171070202417,0.7525251091825698,0.46238622816413055,False
T>=0.85|D>=0.60|3-8ATR,0.85,0.6,3.0,8.0,0.8,1.5,36,all,1.0,107,0.42990654205607476,-0.1526398865286988,-1.1834231447831474,-16.332467858570773,0.7911898488492635,-22.039089560142465,-0.10548816932377378,4.3020235514352424e-218,-0.2650429505145704,-0.37744601450044196,102,5,-0.11857360589487169,-0.8475920114587714,0.8324086975561017,0.29952803463580924,2,PHARMA,57,0.26589511442154073,-1.3472766429552632,-0.4506031888012527,,-0.419034018871111,-0.02856590708154783,0.3904681117895632,False,14.83177570093458,0.2616822429906542,0.514018691588785,0.22429906542056074,0.8750781635375688,0.8440905021638684,0.4293741491608012,False
T>=0.85|D>=0.60|3-8ATR,0.85,0.6,3.0,8.0,0.8,1.5,36,top_50pct,0.5,54,0.48148148148148145,0.07185410851853147,-0.7971776634929567,3.8801218600006995,1.1042338364756956,-17.962059890070467,0.045079265083450726,6.227168210081919e-111,-0.04504674730302397,-0.16194760312457937,51,3,0.10634369865458883,-0.5144689237944436,1.1601298351891025,0.5400499022570494,1,PHARMA,36,0.377188039435039,,-0.256967047853092,,-0.38527514768809734,0.18879415080394812,0.5740692984920455,False,12.981481481481481,0.35185185185185186,0.5,0.14814814814814814,0.8749886318884362,0.8465055529528054,0.44165695484649636,False
T>=0.85|D>=0.60|3-8ATR,0.85,0.6,3.0,8.0,0.8,1.5,36,top_25pct,0.25,27,0.48148148148148145,0.024894806068581344,-0.448461224499656,0.6721597638516963,1.0358334047071052,-8.950980556358992,0.015844224244220242,9.604516495326909e-56,-0.10467609971970099,-0.2342470055079834,25,2,0.1611102360500968,-1.6777980687003622,1.2615033077887772,0.0,0,PHARMA,16,0.1607300505147729,,-0.06849192448817533,,0.4768166448586097,-0.10422571929999813,0.5810423641586078,False,11.703703703703704,0.3333333333333333,0.48148148148148145,0.18518518518518517,0.8731365897586124,0.840330309605171,0.4519596806068564,False
T>=0.85|D>=0.60|3-8ATR,0.85,0.6,3.0,8.0,0.8,1.5,36,top_10pct,0.1,11,0.36363636363636365,-0.23327260644453018,-1.1849359812328288,-2.565998670889832,0.7271168843838881,-7.955415645650791,-0.1452417501242996,5.373275827906071e-22,-0.3543886300628156,-0.4755046536811011,10,1,-0.10553105198142873,-1.5106881510755443,0.8662911500324988,0.0,0,PHARMA,7,-1.2306642767349718,,0.1407492699143855,,-0.6785866844389897,-0.06627982719660774,0.612306857242382,False,8.636363636363637,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.8689477683242521,0.81570527507807,0.4581323632674192,False
T>=0.85|D>=0.60|3-8ATR,0.85,0.6,3.0,8.0,0.8,1.5,36,top_5pct,0.05,6,0.3333333333333333,-0.6104120299941762,-1.3763673321851657,-3.6624721799650573,0.35873182321851627,-5.711295699011536,-0.4784860579614097,4.675551709013129e-11,-0.751536909010945,-0.8926617880277137,5,1,-0.43035680577790264,-1.5106881510755443,0.4877445692476527,0.0,0,AUTO,2,,,-0.6104120299941763,,-0.6785866844389897,-0.5422373755493627,0.13634930888962704,True,6.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8610384697008464,0.7819558173438224,0.4642643393642342,False
T>=0.85|D>=0.65|3-8ATR,0.85,0.65,3.0,8.0,0.8,1.5,36,all,1.0,104,0.4423076923076923,-0.11611103993767588,-0.921689370919416,-12.075548153518291,0.8367284615395387,-22.039089560142465,-0.07999676656146963,1.9681587197690027e-213,-0.22825664348891345,-0.3404022470401511,99,5,-0.07916755652751951,-0.8475920114587714,0.88458819282808,0.29952803463580924,1,PHARMA,57,0.26589511442154073,-1.3472766429552632,-0.397783004462185,,-0.419034018871111,0.031022978401421267,0.4500569972725323,False,14.711538461538462,0.2692307692307692,0.5,0.23076923076923078,0.874913475851289,0.8499894423619769,0.4299486690417045,False
T>=0.85|D>=0.65|3-8ATR,0.85,0.65,3.0,8.0,0.8,1.5,36,top_50pct,0.5,52,0.4807692307692308,0.06439199823492875,-0.7971776634929567,3.3483839082162947,1.0931537209803925,-17.962059890070467,0.040363344053503905,5.362556652382051e-107,-0.05384237071823789,-0.17207673967140455,50,2,0.1340796009123404,-1.6777980687003622,1.2057122246905168,0.0,1,PHARMA,35,0.324039842154211,,-0.21602767319789615,,-0.29575752103360803,0.15014188377505658,0.44589940480866463,False,12.461538461538462,0.34615384615384615,0.5,0.15384615384615385,0.874362552819125,0.8436478260812632,0.44216853213627905,False
T>=0.85|D>=0.65|3-8ATR,0.85,0.65,3.0,8.0,0.8,1.5,36,top_25pct,0.25,26,0.5,0.08027402016338527,-0.17531918200868532,2.0871245242480168,1.120344298577316,-8.950980556358992,0.050959946074008916,4.0396151886083996e-53,-0.04960361614671012,-0.17948125245680557,24,2,0.22678002756869756,-1.6777980687003622,1.3891173947651076,0.0,0,PHARMA,16,0.1607300505147729,,0.021272931239034346,,0.4051594405371331,-0.017191605948739107,0.4223510464858722,False,11.76923076923077,0.34615384615384615,0.46153846153846156,0.19230769230769232,0.8737153458671508,0.8404724883066645,0.45245824818677843,False
T>=0.85|D>=0.65|3-8ATR,0.85,0.65,3.0,8.0,0.8,1.5,36,top_10pct,0.1,11,0.36363636363636365,-0.23327260644453018,-1.1849359812328288,-2.565998670889832,0.7271168843838881,-7.955415645650791,-0.1452417501242996,5.373275827906071e-22,-0.3543886300628156,-0.4755046536811011,10,1,-0.10553105198142873,-1.5106881510755443,0.8662911500324988,0.0,0,PHARMA,7,-1.2306642767349718,,0.1407492699143855,,-0.6785866844389897,-0.06627982719660774,0.612306857242382,False,8.636363636363637,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.8689477683242521,0.81570527507807,0.4581323632674192,False
T>=0.85|D>=0.65|3-8ATR,0.85,0.65,3.0,8.0,0.8,1.5,36,top_5pct,0.05,6,0.3333333333333333,-0.6104120299941762,-1.3763673321851657,-3.6624721799650573,0.35873182321851627,-5.711295699011536,-0.4784860579614097,4.675551709013129e-11,-0.751536909010945,-0.8926617880277137,5,1,-0.43035680577790264,-1.5106881510755443,0.4877445692476527,0.0,0,AUTO,2,,,-0.6104120299941763,,-0.6785866844389897,-0.5422373755493627,0.13634930888962704,True,6.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8610384697008464,0.7819558173438224,0.4642643393642342,False
T>=0.75|D>=0.55|3-8ATR,0.75,0.55,3.0,8.0,0.8,1.5,60,all,1.0,744,0.45564516129032256,-0.004970286854891102,-0.4821485872649651,-3.69789342003898,0.9927724883440101,-172.4949082188199,-0.003315842097557357,0.0,-0.13339180365325606,-0.261813320451621,670,74,0.05770340077448975,-0.572421242418204,1.0876332946157043,0.3989064064551523,5,AUTO,246,0.4970634080236004,0.36136090041008007,-0.30718639209588045,,0.31593752952792803,-0.2316666342078917,0.5476041637358198,False,14.59274193548387,0.3185483870967742,0.4422043010752688,0.239247311827957,0.8038455162081809,0.7903071013338321,0.4288423539641439,True
T>=0.75|D>=0.55|3-8ATR,0.75,0.55,3.0,8.0,0.8,1.5,60,top_50pct,0.5,372,0.45161290322580644,0.005372285219060464,-0.7197073844550341,1.9984901014904928,1.0078383317342328,-95.29340296232076,0.003571648123799436,0.0,-0.12314315590518979,-0.25165859702944,331,41,0.05416239407391584,-0.3885185935847718,1.0811294706777617,0.5313080976023794,4,PHARMA,156,0.44831334809802936,1.1170496856581018,-0.32424188492608313,,0.3128673349388131,-0.18664427421292473,0.4995116091517378,False,13.951612903225806,0.3225806451612903,0.43548387096774194,0.24193548387096775,0.8007201912887987,0.7863174685075596,0.4426089154749015,False
T>=0.75|D>=0.55|3-8ATR,0.75,0.55,3.0,8.0,0.8,1.5,60,top_25pct,0.25,186,0.5,0.15156846072787433,-0.006780979832756995,28.191733695384627,1.236485666428642,-46.62380509701789,0.09703029917486537,0.0,0.014199952261203942,-0.12316855620546638,164,22,0.24670981032517772,-0.5576670544520239,1.411966817248582,0.4157324923925656,3,PHARMA,68,0.7984043469853833,1.2792586495531448,-0.27099751514773024,,0.5862586027517951,-0.22226506141269745,0.8085236641644925,False,14.198924731182796,0.3602150537634409,0.3817204301075269,0.25806451612903225,0.7992419332267688,0.7756509873071082,0.4520837818710135,False
T>=0.75|D>=0.55|3-8ATR,0.75,0.55,3.0,8.0,0.8,1.5,60,top_10pct,0.1,75,0.41333333333333333,-0.16811932118875003,-0.7230962765862219,-12.608949089156253,0.7601269324593225,-38.96484754355859,-0.12510524441365353,6.305350252182457e-159,-0.32562689254082156,-0.483134463892893,53,22,-0.006420262098334445,-0.5576670544520239,0.9892204800815637,0.4157324923925656,1,IT,38,0.8864341079492271,-0.7816610893611079,-0.39755431223259685,,0.7731465612524112,-0.7615260731625256,1.5346726344149368,False,12.493333333333334,0.28,0.36,0.36,0.7921803856023576,0.7286187403436406,0.45679470027140884,False
T>=0.75|D>=0.55|3-8ATR,0.75,0.55,3.0,8.0,0.8,1.5,60,top_5pct,0.05,38,0.42105263157894735,-0.24003933559263776,-0.4819474777131246,-9.121494752520235,0.6753120679208622,-22.27990575915273,-0.1775255528356821,2.8527102829034233e-81,-0.38111361203530936,-0.5221878884779809,24,14,0.2662473191158601,-1.1079593150929197,1.5866662159045644,0.0982339291188467,1,IT,30,0.8512257794370027,-0.7816610893611079,-0.618093475698771,,0.25336285234831735,-0.6394601544019823,0.8928230067502997,False,13.81578947368421,0.2894736842105263,0.42105263157894735,0.2894736842105263,0.7858795661832506,0.7371916560912651,0.46172845252320904,False
T>=0.75|D>=0.60|3-8ATR,0.75,0.6,3.0,8.0,0.8,1.5,60,all,1.0,600,0.5,0.14087046765684982,0.03894163212017505,84.5222805941099,1.225646459394135,-94.1354388844256,0.09269713269250315,0.0,0.023475538928372376,-0.09391938980010511,541,59,0.22188246385811536,-0.6019683449683133,1.3752343478907387,0.35042366549242965,5,PHARMA,214,0.5512957467120668,0.8906462138238567,-0.17118159936776456,,0.3774184404432804,-0.0539760388024896,0.43139447924576996,False,15.196666666666667,0.3516666666666667,0.4216666666666667,0.22666666666666666,0.8036857999281303,0.8385810009616298,0.43006216601770625,True
T>=0.75|D>=0.60|3-8ATR,0.75,0.6,3.0,8.0,0.8,1.5,60,top_50pct,0.5,300,0.49333333333333335,0.14492552862174798,-0.08598355794836486,43.47765858652439,1.2312196193086204,-51.30906296639634,0.09485193648939837,0.0,0.026186982693693222,-0.09255156323436153,272,28,0.2268646994809019,-0.6510549882957475,1.3794460220508895,0.2826336183208396,3,PHARMA,137,0.47432768442351014,1.1170496856581018,-0.17506237925410356,,0.38461340224980073,-0.028641552281324728,0.4132549545311255,False,14.823333333333334,0.35333333333333333,0.4166666666666667,0.23,0.8014209136463712,0.8303279922911365,0.44202339279638314,False
T>=0.75|D>=0.60|3-8ATR,0.75,0.6,3.0,8.0,0.8,1.5,60,top_25pct,0.25,150,0.5733333333333334,0.4035595581403093,0.7754250294793246,60.533933721046395,1.7601030952831316,-21.651426644304486,0.25630571706301614,9.253998699860032e-265,0.27655483033748335,0.14955010253465742,133,17,0.5354748851441746,-0.6284838825369895,2.112858267983914,0.3170136175783243,3,PHARMA,57,0.923661847381417,1.2792586495531448,-0.02484177364048337,,0.7686601527554552,0.038458963525163446,0.7302011892302918,False,15.633333333333333,0.42,0.32,0.26,0.7995119867025238,0.825978809305041,0.4513140249637676,False
T>=0.75|D>=0.60|3-8ATR,0.75,0.6,3.0,8.0,0.8,1.5,60,top_10pct,0.1,60,0.4666666666666667,-0.013837177235801003,-0.3692606395032816,-0.8302306341480602,0.9786418413814563,-26.58138736365487,-0.00970617683526387,1.8449827965224144e-124,-0.15064060189939518,-0.2874440265629892,45,15,0.18459617285345947,-0.6091372275035823,1.3352826262387352,0.3518082593110526,1,IT,31,0.6442746656705753,-0.7816610893611079,-0.22798340728940594,,0.8080249063548179,-0.6862697910826708,1.4942946974374887,False,13.816666666666666,0.3333333333333333,0.36666666666666664,0.3,0.7900904112363224,0.7930120422021661,0.4562426942613812,False
T>=0.75|D>=0.60|3-8ATR,0.75,0.6,3.0,8.0,0.8,1.5,60,top_5pct,0.05,30,0.4666666666666667,-0.07411667661488958,-0.29533798874812356,-2.2235002984466874,0.8796326771977107,-12.817095859470452,-0.05623549620740286,3.0156257339016613e-63,-0.20895801946896614,-0.3437993623230427,20,10,0.47811366610446593,-1.1785773620536004,2.4707241390382646,0.015462974457370706,0,IT,24,0.8512257794370027,-0.7816610893611079,-0.50957977300525,,0.28367611734714077,-0.43190947057691975,0.7155855879240605,False,15.733333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7869177329163558,0.7784749348700406,0.4607435562161301,False
T>=0.75|D>=0.65|3-8ATR,0.75,0.65,3.0,8.0,0.8,1.5,60,all,1.0,570,0.5157894736842106,0.17985064090001776,0.3435137364374468,102.51486531301012,1.2917414283019368,-84.59584858062357,0.11719790446485315,0.0,0.06524390721053239,-0.049362826478952945,526,44,0.23954762770033525,-0.5337997013037785,1.4066663230184073,0.43469881807452565,5,PHARMA,210,0.5534042511179842,0.9764694514471451,-0.1292946910551837,,0.38384033772481135,-0.0011733284676798863,0.3850136661924912,False,15.240350877192983,0.3631578947368421,0.4263157894736842,0.21052631578947367,0.8041783307634037,0.8493957415955707,0.43016622017119144,False
T>=0.75|D>=0.65|3-8ATR,0.75,0.65,3.0,8.0,0.8,1.5,60,top_50pct,0.5,285,0.519298245614035,0.19043653365528143,0.1988177890030547,54.27441209175521,1.3082063628436964,-44.40896202089215,0.12322084291242251,0.0,0.07549222856200753,-0.039452076531266436,265,20,0.23419751358262952,-0.3893964503820807,1.3878749259556997,0.5160243019807538,3,PHARMA,135,0.4703711470068035,1.2961420144613889,-0.12958819934453297,,0.39550656433878956,0.030225572183790784,0.36528099215499876,False,14.880701754385965,0.3684210526315789,0.4280701754385965,0.20350877192982456,0.8028195964508276,0.8429708279402351,0.44185201906313687,False
T>=0.75|D>=0.65|3-8ATR,0.75,0.65,3.0,8.0,0.8,1.5,60,top_25pct,0.25,143,0.5944055944055944,0.44982865050294574,0.8577083095536834,64.32549702192124,1.8571577667229462,-20.18853344484817,0.2830262285124267,2.9133671512394436e-244,0.32737288057267067,0.20491711064239568,134,9,0.5122745859302418,-0.4799219436367968,2.031181369291288,0.49041021196544127,2,PHARMA,58,0.8857429755096513,1.6156682300806597,0.01352682655904398,,0.8751019320859971,0.03046194227521469,0.8446399898107824,False,15.783216783216783,0.43356643356643354,0.3356643356643357,0.23076923076923078,0.8004929352674127,0.8392117792584802,0.45108268802998036,False
T>=0.75|D>=0.65|3-8ATR,0.75,0.65,3.0,8.0,0.8,1.5,60,top_10pct,0.1,57,0.543859649122807,0.21370678740320015,0.35794669918029764,12.181286881982409,1.3614886340267867,-17.616696462404793,0.13982580023210667,6.107635231469387e-110,0.08589865267561424,-0.04190948205197164,48,9,0.3437621744731995,-0.4799219436367968,1.6542259638385781,0.49041021196544127,0,IT,26,0.5285673805023291,1.842052919045172,-0.06298695523493783,,0.8780944408568013,-0.38424210070504083,1.2623365415618422,False,14.473684210526315,0.40350877192982454,0.3684210526315789,0.22807017543859648,0.7932249003975412,0.8188027183597788,0.45614543783401224,False
T>=0.75|D>=0.65|3-8ATR,0.75,0.65,3.0,8.0,0.8,1.5,60,top_5pct,0.05,29,0.5862068965517241,0.1548852633584268,0.358172121950453,4.491672637394378,1.2888751798164613,-9.920733648923166,0.11192281442716867,1.0127982427324164e-55,0.03187064511945837,-0.09114397311951002,22,7,0.5810270725358315,-1.184417565484845,2.807287462899061,0.0218386948134739,0,IT,23,0.9100765954967532,0.18510539647227398,-0.3355456064436578,,0.530797528682963,-0.3776571125179995,0.9084546412009625,False,15.241379310344827,0.41379310344827586,0.3448275862068966,0.2413793103448276,0.7908468532182852,0.8094842564033451,0.4608547264443648,False
