label,n,win_rate,mean_r,median_r,profit_factor,max_drawdown_r,trade_sharpe,dsr,kind,actual_vs_shuffle_p_value
shuffled_direction_030,434,0.5230414746543779,0.24885843775299646,0.38202985581018023,1.5271136651147037,-33.84974791677213,0.18525781462436253,0.0,shuffled_direction_null,0.0
shuffled_direction_031,434,0.5069124423963134,0.20738299569761404,0.15570224574449698,1.4325859473908344,-40.40854830578884,0.15696834569601686,0.0,shuffled_direction_null,0.0
shuffled_direction_032,434,0.5207373271889401,0.22736230795063686,0.20654146153106895,1.4941221267646259,-32.30372860311978,0.17421962798510252,0.0,shuffled_direction_null,0.0
shuffled_direction_033,434,0.5207373271889401,0.22263853374628656,0.38202985581018023,1.4771233053097288,-35.01346785023088,0.1696704296548233,0.0,shuffled_direction_null,0.0
shuffled_direction_034,434,0.5138248847926268,0.2051881886451919,0.20538562836040933,1.4290726574612147,-34.95663623113309,0.1553969267175513,0.0,shuffled_direction_null,0.0
shuffled_direction_035,434,0.5253456221198156,0.24598174387048383,0.4231111650768441,1.5481083362744366,-30.632910905296008,0.18895974053005504,0.0,shuffled_direction_null,0.0
shuffled_direction_036,434,0.5023041474654378,0.1775387144079235,0.07827986265277187,1.367499819623298,-39.51951478693706,0.13580658776017945,0.0,shuffled_direction_null,0.0
shuffled_direction_037,434,0.5161290322580645,0.19929578471208498,0.2043291966252753,1.4142610269281768,-33.60806586573626,0.15135112631490527,0.0,shuffled_direction_null,0.0
shuffled_direction_038,434,0.5207373271889401,0.20508005320990788,0.38202985581018023,1.4290441316484634,-26.19273638900834,0.1557432927347955,0.0,shuffled_direction_null,0.0
shuffled_direction_039,434,0.5253456221198156,0.2597559742740324,0.4231111650768441,1.5719616517500616,-28.007404550116338,0.19699119707907106,0.0,shuffled_direction_null,0.0
shuffled_direction_040,434,0.5391705069124424,0.22192757103744895,0.4294499142313672,1.4867170604991635,-28.45208663459778,0.17301845054411596,0.0,shuffled_direction_null,0.0
shuffled_direction_041,434,0.5161290322580645,0.2103613805154745,0.20479652018082725,1.4385991609657403,-33.05812264377154,0.15917341482185943,0.0,shuffled_direction_null,0.0
shuffled_direction_042,434,0.5023041474654378,0.1794400340372534,0.10248709771727962,1.3742781464036213,-29.061420617173134,0.13829724734150198,0.0,shuffled_direction_null,0.0
shuffled_direction_043,434,0.5253456221198156,0.25274834938069296,0.42572611886910894,1.5586871684466823,-37.14469668106044,0.19245635782191076,0.0,shuffled_direction_null,0.0
shuffled_direction_044,434,0.5230414746543779,0.24207368202286844,0.33837866463757593,1.5186090434236976,-29.618864774171513,0.18202511309135516,0.0,shuffled_direction_null,0.0
shuffled_direction_045,434,0.5184331797235023,0.22730713529732607,0.272335302043731,1.4920468205313302,-30.628362938591213,0.17414778202799583,0.0,shuffled_direction_null,0.0
shuffled_direction_046,434,0.5345622119815668,0.2477994291011562,0.43783231904920783,1.5408987254153677,-30.574235809055185,0.18938047679257672,0.0,shuffled_direction_null,0.0
shuffled_direction_047,434,0.5069124423963134,0.18775134292680676,0.15616662291268527,1.3854556899828885,-35.96567632535702,0.14210211326182282,0.0,shuffled_direction_null,0.0
shuffled_direction_048,434,0.5276497695852534,0.21697989630946582,0.38202985581018023,1.4693959641187784,-27.725766739887312,0.16747878799463364,0.0,shuffled_direction_null,0.0
shuffled_direction_049,434,0.511520737327189,0.1812653561669153,0.20370433973843166,1.375853846000802,-38.88281544162283,0.13903768338862343,0.0,shuffled_direction_null,0.0
shuffled_direction_050,434,0.5253456221198156,0.2343879926034049,0.4231111650768441,1.5109163846825882,-28.24979528841442,0.17922349932326379,0.0,shuffled_direction_null,0.0
shuffled_direction_051,434,0.5046082949308756,0.1802861987386019,0.20252779872675553,1.3662680959527889,-32.578108301366456,0.1363721504352039,0.0,shuffled_direction_null,0.0
shuffled_direction_052,434,0.5138248847926268,0.2015531278403124,0.20370433973843166,1.4192795819515838,-38.01797751217984,0.1521976472724527,0.0,shuffled_direction_null,0.0
shuffled_direction_053,434,0.5184331797235023,0.2397623373127418,0.4257016890383043,1.5236776103903276,-34.790437236993554,0.1825153351868137,0.0,shuffled_direction_null,0.0
shuffled_direction_054,434,0.5299539170506913,0.2477240793923045,0.42869539944297474,1.5354717149752382,-36.02604327422401,0.18748747746427072,0.0,shuffled_direction_null,0.0
shuffled_direction_055,434,0.5161290322580645,0.18593705697053467,0.2043291966252753,1.388779333413157,-35.07371914633151,0.14330049404554568,0.0,shuffled_direction_null,0.0
shuffled_direction_056,434,0.5138248847926268,0.21018994209062125,0.2043291966252753,1.4450072396603393,-29.20031264729232,0.16035643206975034,0.0,shuffled_direction_null,0.0
shuffled_direction_057,434,0.5161290322580645,0.22984682912118126,0.33837866463757593,1.48494404623923,-34.228574214284336,0.17239871737442528,0.0,shuffled_direction_null,0.0
shuffled_direction_058,434,0.5092165898617511,0.18538813233740403,0.20252779872675553,1.3820750405052857,-28.771802313428214,0.14123684535026795,0.0,shuffled_direction_null,0.0
shuffled_direction_059,434,0.5276497695852534,0.2468264312794164,0.42869539944297474,1.5366129990698083,-29.567445298675853,0.18688643656393578,0.0,shuffled_direction_null,0.0
shuffled_direction_060,434,0.5230414746543779,0.23832577117165857,0.38202985581018023,1.5226789760124728,-30.335141386602597,0.18295339459847465,0.0,shuffled_direction_null,0.0
shuffled_direction_061,434,0.5,0.18680096844722072,0.02993004085048615,1.3875836320397292,-26.8569241550573,0.1418888171048087,0.0,shuffled_direction_null,0.0
shuffled_direction_062,434,0.5368663594470046,0.2944129703462305,0.42869539944297474,1.6675048671113566,-24.90871481519,0.22141531158084976,0.0,shuffled_direction_null,0.0
shuffled_direction_063,434,0.5,0.19522825105287483,0.02993004085048615,1.4163932644329043,-28.338681031018407,0.14955314991161758,0.0,shuffled_direction_null,0.0
shuffled_direction_064,434,0.5276497695852534,0.2530050966092262,0.42831664283056914,1.551828333742697,-36.255661704620934,0.19153497038096504,0.0,shuffled_direction_null,0.0
shuffled_direction_065,434,0.5184331797235023,0.22926398672569523,0.20654146153106895,1.4894005976023628,-31.65984421392045,0.17329626096146153,0.0,shuffled_direction_null,0.0
shuffled_direction_066,434,0.5161290322580645,0.23059207062083645,0.20479652018082725,1.4886855381510304,-28.191653179369517,0.17229739834927957,0.0,shuffled_direction_null,0.0
shuffled_direction_067,434,0.5207373271889401,0.22413565899631427,0.33837866463757593,1.4734832441176389,-31.030399144563088,0.16919615217937656,0.0,shuffled_direction_null,0.0
shuffled_direction_068,434,0.5299539170506913,0.23019360217154342,0.42831664283056914,1.4909172960249037,-35.08925225017798,0.1741221968126807,0.0,shuffled_direction_null,0.0
shuffled_direction_069,434,0.5069124423963134,0.19779689444289225,0.15570224574449698,1.4123970938149917,-28.82247665469056,0.15010438002042498,0.0,shuffled_direction_null,0.0
shuffled_direction_070,434,0.5023041474654378,0.1841123780672454,0.07827986265277187,1.3713012822362312,-36.11486786527352,0.1383533069309777,0.0,shuffled_direction_null,0.0
shuffled_direction_071,434,0.5299539170506913,0.2553455695832611,0.4338202562681657,1.5530382070822428,-31.400232799313216,0.1917949628066659,0.0,shuffled_direction_null,0.0
shuffled_direction_072,434,0.5207373271889401,0.2513495152787963,0.33837866463757593,1.5509360083387305,-38.25488548788722,0.18995348935230338,0.0,shuffled_direction_null,0.0
shuffled_direction_073,434,0.511520737327189,0.18845972322555424,0.20333038346305696,1.3873779769299373,-31.79430648483242,0.14308323795318606,0.0,shuffled_direction_null,0.0
shuffled_direction_074,434,0.532258064516129,0.25225149189609425,0.4294499142313672,1.542210280323595,-28.163262881003853,0.18820121934670023,0.0,shuffled_direction_null,0.0
shuffled_direction_075,434,0.5138248847926268,0.20018468190115282,0.20538562836040933,1.4157636627012786,-32.9789012289244,0.1513781856460734,0.0,shuffled_direction_null,0.0
shuffled_direction_076,434,0.5299539170506913,0.23959466943768354,0.42869539944297474,1.5134894820312152,-30.76640683080275,0.18143197197476305,0.0,shuffled_direction_null,0.0
shuffled_direction_077,434,0.5161290322580645,0.1876572773123658,0.2043291966252753,1.3998073951901697,-29.61441632377976,0.14643419634046678,0.0,shuffled_direction_null,0.0
shuffled_direction_078,434,0.5253456221198156,0.25149389132241934,0.42572611886910894,1.546927610029659,-28.825346956450904,0.18989652421573783,0.0,shuffled_direction_null,0.0
shuffled_direction_079,434,0.5207373271889401,0.22229932382675033,0.33837866463757593,1.4815854465321825,-33.135772324478495,0.17115445812955324,0.0,shuffled_direction_null,0.0
shuffled_direction_080,434,0.5092165898617511,0.1841778196087621,0.20336613217031851,1.3845091763277635,-28.199272832027752,0.1418769681157774,0.0,shuffled_direction_null,0.0
shuffled_direction_081,434,0.5253456221198156,0.2550380062366267,0.38202985581018023,1.5570253685251356,-34.415083125168294,0.19216183058031258,0.0,shuffled_direction_null,0.0
shuffled_direction_082,434,0.5299539170506913,0.24215571875045608,0.42982867084377274,1.527344197066546,-29.047044652899903,0.18425119872405216,0.0,shuffled_direction_null,0.0
shuffled_direction_083,434,0.5138248847926268,0.21519783771687026,0.272335302043731,1.4441179535619406,-33.623774340111765,0.16064116761142833,0.0,shuffled_direction_null,0.0
shuffled_direction_084,434,0.5023041474654378,0.17787159898839208,0.07827986265277187,1.3658654902123868,-36.939770437638366,0.13578642570147637,0.0,shuffled_direction_null,0.0
shuffled_direction_085,434,0.4976958525345622,0.15747594742786308,-0.005858880450537167,1.3177796791291876,-40.377998232133855,0.1199823275959372,0.0,shuffled_direction_null,0.0
shuffled_direction_086,434,0.5345622119815668,0.25951513066865284,0.42982867084377274,1.5829070731132857,-22.845281845604823,0.20007240688878633,0.0,shuffled_direction_null,0.0
shuffled_direction_087,434,0.5046082949308756,0.18770181686270118,0.15570224574449698,1.3854597108711373,-31.635002890916706,0.14201086607220914,0.0,shuffled_direction_null,0.0
shuffled_direction_088,434,0.5253456221198156,0.24881110325753628,0.38202985581018023,1.5320787809902081,-30.708718225543368,0.18618894673231787,0.0,shuffled_direction_null,0.0
shuffled_direction_089,434,0.5414746543778802,0.2731202395007176,0.43711858474782184,1.6147427810511992,-38.654015135579584,0.20774057233245416,0.0,shuffled_direction_null,0.0
shuffled_direction_090,434,0.5092165898617511,0.17858824493973166,0.20538562836040933,1.3603472728974806,-38.296968243992865,0.13516334182868273,0.0,shuffled_direction_null,0.0
shuffled_direction_091,434,0.5161290322580645,0.23920678263412787,0.272335302043731,1.5142964536527033,-32.78038368609376,0.18079910324283105,0.0,shuffled_direction_null,0.0
shuffled_direction_092,434,0.5230414746543779,0.2397225110721352,0.33837866463757593,1.5173219535210876,-25.82223521662519,0.1816337189104342,0.0,shuffled_direction_null,0.0
shuffled_direction_093,434,0.5092165898617511,0.19899967418137102,0.20333038346305696,1.4116462437023818,-30.604904054822914,0.15061827435374892,0.0,shuffled_direction_null,0.0
shuffled_direction_094,434,0.5161290322580645,0.24354602020323762,0.34014483635409376,1.5230123754640983,-33.642238875545914,0.1825874514814094,0.0,shuffled_direction_null,0.0
shuffled_direction_095,434,0.5345622119815668,0.2512732060463448,0.43711858474782184,1.552263153539978,-30.190038691409065,0.19207484633877897,0.0,shuffled_direction_null,0.0
shuffled_direction_096,434,0.5069124423963134,0.20509885583692505,0.20336613217031851,1.416849866960722,-36.747293488674444,0.15317444599035643,0.0,shuffled_direction_null,0.0
shuffled_direction_097,434,0.5276497695852534,0.23927856248344298,0.38202985581018023,1.520052908295164,-32.140659886732166,0.18124531556920254,0.0,shuffled_direction_null,0.0
shuffled_direction_098,434,0.5138248847926268,0.21263207736490858,0.20479652018082725,1.4474259620654546,-32.045974341868444,0.16131864424349585,0.0,shuffled_direction_null,0.0
shuffled_direction_099,434,0.5092165898617511,0.1904482642277066,0.20333038346305696,1.3931030885819555,-33.825405962352434,0.14492798960294845,0.0,shuffled_direction_null,0.0
shuffled_direction_100,434,0.5184331797235023,0.23170314629007477,0.33837866463757593,1.4913576329782936,-36.118879735688935,0.17425341281465326,0.0,shuffled_direction_null,0.0
shuffled_direction_101,434,0.5276497695852534,0.2541633906374523,0.42572611886910894,1.5500878286824773,-25.140451567220232,0.19099373750777426,0.0,shuffled_direction_null,0.0
shuffled_direction_102,434,0.5138248847926268,0.21590437617387412,0.20538562836040933,1.457918839761399,-30.96432448236141,0.16378360635644448,0.0,shuffled_direction_null,0.0
shuffled_direction_103,434,0.5253456221198156,0.22893713667321242,0.33837866463757593,1.489513679991235,-27.44736697129753,0.17385656951302553,0.0,shuffled_direction_null,0.0
shuffled_direction_104,434,0.5138248847926268,0.22753310453335687,0.2705903606934893,1.4891912345709921,-34.791992205654054,0.1738461119753686,0.0,shuffled_direction_null,0.0
shuffled_direction_105,434,0.5184331797235023,0.21968804183360957,0.20654146153106895,1.4752936267101462,-30.797816907334493,0.1696310241094184,0.0,shuffled_direction_null,0.0
shuffled_direction_106,434,0.5184331797235023,0.24608063596462776,0.272335302043731,1.532560055919093,-24.774949550828516,0.1860183407197293,0.0,shuffled_direction_null,0.0
shuffled_direction_107,434,0.511520737327189,0.20563500476015223,0.20333038346305696,1.435309508103089,-31.1087802251512,0.15604933727696488,0.0,shuffled_direction_null,0.0
shuffled_direction_108,434,0.5,0.17910251198544583,0.04728330370184684,1.3708886833821405,-42.06058283014983,0.13685422134877873,0.0,shuffled_direction_null,0.0
shuffled_direction_109,434,0.5161290322580645,0.21911846335508597,0.2043291966252753,1.466955613602907,-33.31665469387893,0.16619117225016924,0.0,shuffled_direction_null,0.0
shuffled_direction_110,434,0.5161290322580645,0.20046415729452338,0.20538562836040933,1.4281632315567472,-36.213882700153384,0.15469601465143695,0.0,shuffled_direction_null,0.0
shuffled_direction_111,434,0.5230414746543779,0.2396282980893024,0.34014483635409376,1.5178088392607938,-30.921616724678607,0.1816960829144476,0.0,shuffled_direction_null,0.0
shuffled_direction_112,434,0.5138248847926268,0.21274787090917413,0.20538562836040933,1.441599513410862,-34.62132594276579,0.1598491961716128,0.0,shuffled_direction_null,0.0
shuffled_direction_113,434,0.5276497695852534,0.248528103480569,0.42982867084377274,1.5435157648142281,-25.1960483983331,0.1894765725668502,0.0,shuffled_direction_null,0.0
shuffled_direction_114,434,0.5230414746543779,0.26720623114745085,0.34014483635409376,1.580850375510033,-36.99808153054719,0.1988040101523317,0.0,shuffled_direction_null,0.0
shuffled_direction_115,434,0.5092165898617511,0.192365127450279,0.20252779872675553,1.395565067582927,-35.45771843114031,0.14467249799198756,0.0,shuffled_direction_null,0.0
shuffled_direction_116,434,0.5092165898617511,0.19715057896341137,0.20333038346305696,1.4115447786912958,-37.092241348443125,0.1502621798504329,0.0,shuffled_direction_null,0.0
shuffled_direction_117,434,0.5161290322580645,0.21306166860276154,0.20538562836040933,1.4538338498645336,-35.172386745991915,0.16223542786745077,0.0,shuffled_direction_null,0.0
shuffled_direction_118,434,0.532258064516129,0.2780316857759186,0.42869539944297474,1.6267554845301122,-35.62967778801031,0.2111353568663196,0.0,shuffled_direction_null,0.0
shuffled_direction_119,434,0.5299539170506913,0.2544724134888348,0.42572611886910894,1.5688276999119004,-29.50507652688474,0.19493341417725302,0.0,shuffled_direction_null,0.0
shuffled_direction_120,434,0.532258064516129,0.24165642918519403,0.42572611886910894,1.5191352238276863,-32.88185909420919,0.18205640672742682,0.0,shuffled_direction_null,0.0
shuffled_direction_121,434,0.5299539170506913,0.20867623768827548,0.4231111650768441,1.4478456500997376,-29.6083795333857,0.16153248581146443,0.0,shuffled_direction_null,0.0
shuffled_direction_122,434,0.5,0.1691361609037715,0.025137678500387856,1.34357077096583,-33.975234762447286,0.12877235096154202,0.0,shuffled_direction_null,0.0
shuffled_direction_123,434,0.5161290322580645,0.2228387754280143,0.20654146153106895,1.4720833496739232,-31.736213440359943,0.16834907006626765,0.0,shuffled_direction_null,0.0
shuffled_direction_124,434,0.4930875576036866,0.161278563106068,-0.012875157972854549,1.3258265344060192,-34.24317933131271,0.12294704334726203,0.0,shuffled_direction_null,0.0
shuffled_direction_125,434,0.5161290322580645,0.21910591889043135,0.20654146153106895,1.4650412689502326,-31.968665140518745,0.16612782748626073,0.0,shuffled_direction_null,0.0
shuffled_direction_126,434,0.5161290322580645,0.22983820232697888,0.2043291966252753,1.491847334570916,-37.289715238204785,0.17331756030494241,0.0,shuffled_direction_null,0.0
shuffled_direction_127,434,0.5138248847926268,0.17556635153442407,0.2043291966252753,1.360185453071106,-32.91983500137332,0.1346162668858297,0.0,shuffled_direction_null,0.0
shuffled_direction_128,434,0.532258064516129,0.25861037478370447,0.42572611886910894,1.5760748081802924,-25.472643885118156,0.1967268896186835,0.0,shuffled_direction_null,0.0
shuffled_direction_129,434,0.5138248847926268,0.19689481851246332,0.20538562836040933,1.4088854077969912,-28.701480793952417,0.14999727837630566,0.0,shuffled_direction_null,0.0
shuffled_direction_130,434,0.5161290322580645,0.19648676624297878,0.20538562836040933,1.4135870106573618,-37.344320332120404,0.15055854018428258,0.0,shuffled_direction_null,0.0
shuffled_direction_131,434,0.5161290322580645,0.2339349509902866,0.20654146153106895,1.5024752395178913,-28.550388593399838,0.17669808143247334,0.0,shuffled_direction_null,0.0
shuffled_direction_132,434,0.511520737327189,0.21169233670805468,0.20370433973843166,1.449231385255391,-33.52786541056738,0.16078694893752,0.0,shuffled_direction_null,0.0
shuffled_direction_133,434,0.5138248847926268,0.20683128252723645,0.20370433973843166,1.436420437136944,-33.08402741194644,0.1567709682201761,0.0,shuffled_direction_null,0.0
shuffled_direction_134,434,0.5253456221198156,0.24133883620514424,0.38202985581018023,1.525550016790812,-33.769620960786845,0.18288750570773754,0.0,shuffled_direction_null,0.0
shuffled_direction_135,434,0.5069124423963134,0.21647330782724228,0.20252779872675553,1.4529128931616924,-37.1399519303217,0.16242104494352333,0.0,shuffled_direction_null,0.0
shuffled_direction_136,434,0.5253456221198156,0.2224462599917502,0.4231111650768441,1.468554761226708,-35.925719044954306,0.16815222071294247,0.0,shuffled_direction_null,0.0
shuffled_direction_137,434,0.5092165898617511,0.20474212508254452,0.20333038346305696,1.4414103632576483,-38.758584992095784,0.15835498583746493,0.0,shuffled_direction_null,0.0
shuffled_direction_138,434,0.5230414746543779,0.23046716156262406,0.34014483635409376,1.4988199465910947,-37.267376996791754,0.1754718961442689,0.0,shuffled_direction_null,0.0
shuffled_direction_139,434,0.5161290322580645,0.2057666220280728,0.2043291966252753,1.4365609746884902,-34.07721394687138,0.15730788492479802,0.0,shuffled_direction_null,0.0
shuffled_direction_140,434,0.5207373271889401,0.22251361391988578,0.272335302043731,1.4821624140169187,-38.76690218195061,0.17056399539397812,0.0,shuffled_direction_null,0.0
shuffled_direction_141,434,0.5138248847926268,0.22401809475622553,0.20538562836040933,1.4612900816401895,-30.963420056837684,0.16655581230900687,0.0,shuffled_direction_null,0.0
shuffled_direction_142,434,0.532258064516129,0.26829285276230075,0.42982867084377274,1.5757390741342499,-32.23632106911759,0.1986649993804489,0.0,shuffled_direction_null,0.0
shuffled_direction_143,434,0.5138248847926268,0.20213342458012412,0.2043291966252753,1.4154512868141196,-33.406322084594926,0.1522121071961529,0.0,shuffled_direction_null,0.0
shuffled_direction_144,434,0.5184331797235023,0.22098851796274957,0.4231111650768441,1.458572260816866,-31.130642169176753,0.16488531200635342,0.0,shuffled_direction_null,0.0
shuffled_direction_145,434,0.532258064516129,0.23560309200929527,0.42831664283056914,1.5182732802679249,-32.548925708188655,0.18163498506111572,0.0,shuffled_direction_null,0.0
shuffled_direction_146,434,0.5138248847926268,0.22200032337347123,0.2043291966252753,1.4685399805449975,-31.97832853590258,0.1672851781760616,0.0,shuffled_direction_null,0.0
shuffled_direction_147,434,0.5276497695852534,0.24037295049140853,0.38202985581018023,1.5263403249271936,-31.219782836660844,0.1841210521574251,0.0,shuffled_direction_null,0.0
shuffled_direction_148,434,0.4976958525345622,0.1818736760584126,-0.005858880450537167,1.3754989154375004,-34.88773474352165,0.1387714231951502,0.0,shuffled_direction_null,0.0
shuffled_direction_149,434,0.5345622119815668,0.2631863542697568,0.42831664283056914,1.5859235050034823,-26.94389717401815,0.20002345599422292,0.0,shuffled_direction_null,0.0
shuffled_direction_150,434,0.5138248847926268,0.24421889642965608,0.20370433973843166,1.5242143883487187,-31.464362747837825,0.1834095154194763,0.0,shuffled_direction_null,0.0
shuffled_direction_151,434,0.511520737327189,0.19847896660433867,0.20429344791801374,1.4127429745287756,-30.934929356691647,0.15097080091866777,0.0,shuffled_direction_null,0.0
shuffled_direction_152,434,0.5161290322580645,0.1839336612411021,0.20538562836040933,1.3823925794036427,-31.66066385469749,0.1410303333783578,0.0,shuffled_direction_null,0.0
shuffled_direction_153,434,0.5299539170506913,0.24226537277593246,0.42572611886910894,1.5242136021624137,-28.714296688423616,0.18370010507765108,0.0,shuffled_direction_null,0.0
shuffled_direction_154,434,0.5276497695852534,0.2274431381834587,0.4327482427110233,1.487614070333981,-32.41726236338552,0.17425199773014963,0.0,shuffled_direction_null,0.0
shuffled_direction_155,434,0.511520737327189,0.19063787702733723,0.20333038346305696,1.396432913744233,-36.839810237651875,0.14493459077012552,0.0,shuffled_direction_null,0.0
shuffled_direction_156,434,0.5207373271889401,0.2351696320714296,0.42572611886910894,1.5097907534064492,-32.93065211118878,0.17889885041018028,0.0,shuffled_direction_null,0.0
shuffled_direction_157,434,0.5138248847926268,0.2074672251039832,0.20538562836040933,1.427789664396369,-28.90721759056596,0.1559729331054644,0.0,shuffled_direction_null,0.0
shuffled_direction_158,434,0.5161290322580645,0.2257202619758423,0.2043291966252753,1.4871065804680217,-29.20761372461188,0.17265206334032168,0.0,shuffled_direction_null,0.0
shuffled_direction_159,434,0.5138248847926268,0.22410109171909165,0.20370433973843166,1.4908454938208358,-31.801841805691623,0.17274718125165367,0.0,shuffled_direction_null,0.0
shuffled_direction_160,434,0.5161290322580645,0.21821422880534216,0.20654146153106895,1.468641717811707,-32.43510591408055,0.16704889123724248,0.0,shuffled_direction_null,0.0
shuffled_direction_161,434,0.5138248847926268,0.19139537931178538,0.20370433973843166,1.3945615802347944,-30.96579075624615,0.14527953462629095,0.0,shuffled_direction_null,0.0
shuffled_direction_162,434,0.5161290322580645,0.19543702369105923,0.20654146153106895,1.403557617941774,-33.6901110064279,0.14745420449415053,0.0,shuffled_direction_null,0.0
shuffled_direction_163,434,0.5138248847926268,0.20077169116653,0.2043291966252753,1.4280471293213919,-27.907918068540656,0.15471717501744503,0.0,shuffled_direction_null,0.0
shuffled_direction_164,434,0.5184331797235023,0.22800185005816245,0.2732733337400215,1.488256693977953,-32.320640619588225,0.17302507776773146,0.0,shuffled_direction_null,0.0
shuffled_direction_165,434,0.5046082949308756,0.19049976539718508,0.10248709771727962,1.4000257568064818,-32.24443766606046,0.14609700544132093,0.0,shuffled_direction_null,0.0
shuffled_direction_166,434,0.5138248847926268,0.20245770144730685,0.2043291966252753,1.4239217508187698,-28.950228108283056,0.15333131076551315,0.0,shuffled_direction_null,0.0
shuffled_direction_167,434,0.49539170506912444,0.14852374561990656,-0.010800548175046103,1.297631888590154,-35.25430989896674,0.11335072044574392,0.0,shuffled_direction_null,0.0
shuffled_direction_168,434,0.5023041474654378,0.18082172671667782,0.08513383486591894,1.3664097190918905,-30.575472824785685,0.13625873738061947,0.0,shuffled_direction_null,0.0
shuffled_direction_169,434,0.5207373271889401,0.21800732819993082,0.27164679242862333,1.4757215980551328,-32.17643864964258,0.16903696962854,0.0,shuffled_direction_null,0.0
shuffled_direction_170,434,0.5207373271889401,0.22116889314478033,0.33837866463757593,1.4637485454880683,-33.93592726756619,0.1665748675981074,0.0,shuffled_direction_null,0.0
shuffled_direction_171,434,0.5161290322580645,0.21014716243260306,0.20538562836040933,1.4495351832275127,-30.112274628082215,0.16049267372486106,0.0,shuffled_direction_null,0.0
shuffled_direction_172,434,0.5,0.18510690275098443,0.02993004085048615,1.3797059749663108,-31.507590796052398,0.13992004149578258,0.0,shuffled_direction_null,0.0
shuffled_direction_173,434,0.5276497695852534,0.2460325211074805,0.38122614562075763,1.5417838553590706,-33.773259825331735,0.18795937747328456,0.0,shuffled_direction_null,0.0
shuffled_direction_174,434,0.5161290322580645,0.23626173055717223,0.272335302043731,1.5142938208472005,-30.28964367394495,0.1797496867332403,0.0,shuffled_direction_null,0.0
shuffled_direction_175,434,0.511520737327189,0.20700364796541346,0.20654146153106895,1.4352155381158673,-31.682103398960678,0.15776777057935135,0.0,shuffled_direction_null,0.0
shuffled_direction_176,434,0.5345622119815668,0.26953601083132467,0.4338202562681657,1.5994363316205282,-31.62533106476237,0.20532765027014627,0.0,shuffled_direction_null,0.0
shuffled_direction_177,434,0.5276497695852534,0.2659630728553291,0.4231111650768441,1.5838206279099172,-32.48757642053259,0.19935410824031313,0.0,shuffled_direction_null,0.0
shuffled_direction_178,434,0.5161290322580645,0.23410105782595447,0.2043291966252753,1.5049451410638284,-31.08949029046004,0.1769656174296579,0.0,shuffled_direction_null,0.0
shuffled_direction_179,434,0.5207373271889401,0.1964366283966463,0.34014483635409376,1.4133097519763032,-36.37019408598493,0.15081774331198144,0.0,shuffled_direction_null,0.0
shuffled_direction_180,434,0.5276497695852534,0.22991760632281083,0.34014483635409376,1.4989433999760724,-28.110763587162996,0.17664552180751453,0.0,shuffled_direction_null,0.0
shuffled_direction_181,434,0.5345622119815668,0.26233095382708954,0.42869539944297474,1.5877619449322578,-30.20111328099534,0.20070930642379398,0.0,shuffled_direction_null,0.0
shuffled_direction_182,434,0.5023041474654378,0.20000877417247043,0.20252779872675553,1.415649499109368,-34.17272644453885,0.15105255106877813,0.0,shuffled_direction_null,0.0
shuffled_direction_183,434,0.532258064516129,0.25126907781395147,0.42982867084377274,1.539277044571237,-29.340142811697557,0.1889632153478481,0.0,shuffled_direction_null,0.0
shuffled_direction_184,434,0.5276497695852534,0.2479336783696771,0.42572611886910894,1.5286083670355126,-29.795894833614383,0.18556134819211167,0.0,shuffled_direction_null,0.0
shuffled_direction_185,434,0.5138248847926268,0.20390555348227535,0.20538562836040933,1.425688018390266,-31.937515759513943,0.15480004795035643,0.0,shuffled_direction_null,0.0
shuffled_direction_186,434,0.5046082949308756,0.18097258161606947,0.10248709771727962,1.3774315422977497,-34.9917385980129,0.13855670272255413,0.0,shuffled_direction_null,0.0
shuffled_direction_187,434,0.5207373271889401,0.21024356941836486,0.33837866463757593,1.4522385268677795,-32.01362933020647,0.16198626610207031,0.0,shuffled_direction_null,0.0
shuffled_direction_188,434,0.5184331797235023,0.23878502738608703,0.33837866463757593,1.514048918647746,-27.072438517935986,0.18011260667617077,0.0,shuffled_direction_null,0.0
shuffled_direction_189,434,0.511520737327189,0.19426391639983898,0.20333038346305696,1.4023504601339059,-38.94301800034783,0.1473515840591596,0.0,shuffled_direction_null,0.0
shuffled_direction_190,434,0.5391705069124424,0.2584771449918155,0.4294499142313672,1.5798006048076534,-26.239720744117,0.19850979726564183,0.0,shuffled_direction_null,0.0
shuffled_direction_191,434,0.5230414746543779,0.2262845642859529,0.38202985581018023,1.482841175959783,-32.87349024152253,0.17135533522403912,0.0,shuffled_direction_null,0.0
shuffled_direction_192,434,0.5069124423963134,0.19769023274939618,0.15570224574449698,1.4101126200294984,-37.40204122912881,0.14911934456153697,0.0,shuffled_direction_null,0.0
shuffled_direction_193,434,0.5253456221198156,0.24449928487110892,0.34014483635409376,1.5276585340028521,-28.066519019322424,0.18472877061725346,0.0,shuffled_direction_null,0.0
shuffled_direction_194,434,0.5161290322580645,0.20961609749887763,0.20538562836040933,1.4503107249999554,-28.76863126768597,0.16174783951750815,0.0,shuffled_direction_null,0.0
shuffled_direction_195,434,0.5299539170506913,0.26651462549177235,0.42572611886910894,1.575755848800432,-28.98349776261441,0.19788719714365502,0.0,shuffled_direction_null,0.0
shuffled_direction_196,434,0.511520737327189,0.20837417973209296,0.20479652018082725,1.434929310489931,-35.9730133333956,0.15724942172802156,0.0,shuffled_direction_null,0.0
