label,n,win_rate,mean_r,median_r,profit_factor,max_drawdown_r,trade_sharpe,dsr,scenario,path_id,validation_blocks,n_blocks,validation_blocks_per_path,path_pass
banking_it_long_control,19,0.42105263157894735,0.23803651617906127,-0.7433342868097791,1.4804884230679218,-8.624581393643853,0.17489211286840095,2.6646755514984684e-38,banking_it_long_control,3,0+3,10,2,False
banking_it_long_control,19,0.2631578947368421,-0.4108792942229939,-0.7433342868097791,0.29929434302406416,-9.059933814553007,-0.5085295635472071,1.3304397725024066e-30,banking_it_long_control,4,0+4,10,2,False
banking_it_long_control,20,0.3,-0.30899707749751926,-0.5114449800114764,0.4104566010647516,-8.91657741118358,-0.30543191850664436,1.976603444739513e-25,banking_it_long_control,5,0+5,10,2,False
banking_it_long_control,19,0.47368421052631576,-0.4486989976547071,-0.7433342868097791,0.08994900827004386,-8.624581393643853,-0.7950857356440426,1.227087556963045e-63,banking_it_long_control,6,0+6,10,2,False
banking_it_long_control,19,0.21052631578947367,-0.4658824306508922,-0.7433342868097791,0.3178232682806245,-9.216071908937435,-0.5387752330150372,6.730950130078557e-32,banking_it_long_control,7,0+7,10,2,False
banking_it_long_control,19,0.15789473684210525,-0.5727645387568261,-1.1849207282671423,0.34584261658756893,-11.150054426210625,-0.5017999839342412,9.347171869921252e-25,banking_it_long_control,8,0+8,10,2,False
banking_it_long_control,19,0.15789473684210525,-0.7204538956492005,-1.1844478684555446,0.17498487020436487,-14.548840319787294,-0.8715228012718881,7.625275064928874e-18,banking_it_long_control,9,0+9,10,2,False
banking_it_long_control,18,0.6111111111111112,0.31199160900967604,0.4517999965180851,1.6617428246893542,-3.4466954722385887,0.22490002171151757,1.3855036737979434e-33,banking_it_long_control,10,1+2,10,2,False
banking_it_long_control,18,0.7777777777777778,0.8881526264426018,1.3924397098711543,5.291648339925497,-2.3020949717377954,0.740665901756068,5.314321391456214e-14,banking_it_long_control,11,1+3,10,2,False
banking_it_long_control,18,0.6111111111111112,0.203185937684877,0.15158485630000043,1.6706311788884753,-2.3020949717377954,0.19510327628317936,5.438686156378347e-35,banking_it_long_control,12,1+4,10,2,False
banking_it_long_control,19,0.631578947368421,0.2781111536112781,0.15127976463376636,2.102011000633635,-2.3020949717377954,0.2403084987356525,2.0033865488553404e-44,banking_it_long_control,13,1+5,10,2,False
banking_it_long_control,18,0.8333333333333334,0.16326513961806863,0.05256443864994929,1.7985148196613423,-2.3020949717377954,0.18457957872164613,4.835665643491416e-36,banking_it_long_control,14,1+6,10,2,False
banking_it_long_control,18,0.5555555555555556,0.1451270714554287,0.15158485630000043,1.3584294499451053,-3.016360597202084,0.1292711553141865,6.907377122989842e-36,banking_it_long_control,15,1+7,10,2,False
banking_it_long_control,18,0.5,0.03230706845472058,-0.5168204818166879,1.0531156235264183,-2.5254730325667736,0.022882320294979115,2.719673855389178e-38,banking_it_long_control,16,1+8,10,2,False
banking_it_long_control,18,0.5,-0.12358725270945231,-0.5661112381662251,0.7959923671840659,-5.924258926143441,-0.09972263482302732,1.1665086951313044e-38,banking_it_long_control,17,1+9,10,2,False
