slice_id,family,slice_value,filter_expr,trades,win_rate,mean_r,median_r,profit_factor,max_drawdown_r,trade_sharpe,dsr,mean_r_cost_1_25x,mean_r_cost_1_50x,first_half_n,second_half_n,first_half_mean_r,second_half_mean_r,temporal_gap_r,unique_sectors,unique_symbols,top_sector,top_sector_trades,top_symbol,top_symbol_trades,long_n,short_n,target_exit_rate,stop_exit_rate,time_exit_rate,avg_bars_held,mean_p_touch,mean_p_direction,mean_q,candidate,diagnostic_only,reject_reason
tf_count_bucket:3,tf_count_bucket,3,tf_count_bucket == '3',5724,0.41264849755415794,-0.2295358957739788,-0.47361145157104234,0.6856214570145994,-1312.4501207933995,-0.16326595158045004,0.0,-0.3693872754113255,-0.509238655048672,2520,3204,-0.04246271937023489,-0.37667210193422684,0.33420938256399196,5,19,AUTO,1944,MARUTI,792,5220,504,0.22396925227113906,0.43570929419986026,0.3403214535290007,11.70335429769392,0.801322626847863,0.783328133255653,0.4238461859045052,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
q_percentile_tier:top50-25,q_percentile_tier,top50-25,q_percentile_tier == 'top50-25',6732,0.40329768270944744,-0.23113218774909086,-0.581965351972845,0.6828303252672026,-1556.905785931473,-0.16598344752334884,0.0,-0.3591688908626632,-0.4872055939762354,2052,4680,-0.13486790644461655,-0.27334037262874494,0.1384724661841284,5,20,PHARMA,3168,DRREDDY,1692,6012,720,0.22474747474747475,0.4474153297682709,0.32783719548425433,11.424093879976233,0.8021615868640289,0.7961513401160257,0.4331091396242662,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
p_touch_tier:85-90,p_touch_tier,85-90,p_touch_tier == '85-90',3780,0.38756613756613756,-0.2368196835333138,-0.5438810836646764,0.6691919478363845,-1225.2605973617979,-0.16904764620320664,0.0,-0.3766477055466983,-0.5164757275600826,1512,2268,-0.20139747320506649,-0.2604344904188119,0.05903701721374541,5,16,PHARMA,1584,DRREDDY,972,3636,144,0.21164021164021163,0.4396825396825397,0.3486772486772487,12.158994708994708,0.8645861729492151,0.7995377702590273,0.4244460278996266,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
confluence_bucket:1,confluence_bucket,1,confluence_bucket == '1',216,0.4027777777777778,-0.26299508195693383,-0.4513806392117611,0.6094525442662901,-72.9165184902647,-0.22453328996533126,0.0,-0.4639163880791378,-0.6648376942013416,180,36,-0.036060831740521,-1.3976663330389982,1.3616055012984771,3,4,BANKING,108,SBIN,108,216,0,0.2222222222222222,0.3333333333333333,0.4444444444444444,8.319444444444445,0.8086235820611803,0.6001559705882868,0.3742989044517519,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
volatility_x_distance:low_vol / 5-8,volatility_x_distance,low_vol / 5-8,vol_regime == 'low_vol' & distance_bucket == '5-8',3960,0.41085858585858587,-0.27484266984183947,-0.5432660383430645,0.6354154630353671,-1086.4496133021375,-0.19153185594428926,0.0,-0.43145668237097273,-0.588070694900106,1620,2340,-0.16448373962341092,-0.3512450061469054,0.18676126652349448,5,20,PHARMA,1584,DRREDDY,864,3312,648,0.13358585858585859,0.44242424242424244,0.423989898989899,10.99090909090909,0.8117044462147268,0.7778658925539785,0.42824253184766364,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
time_x_direction:afternoon / UP,time_x_direction,afternoon / UP,time_bucket == 'afternoon' & direction == 'UP',14328,0.3957286432160804,-0.29825172904704794,-0.6700022984818547,0.6138509526032611,-4271.937427169169,-0.21256367214736402,0.0,-0.4498119011144892,-0.6013720731819304,7560,6768,-0.09694012807116949,-0.5231210705626569,0.4261809424914874,5,20,AUTO,5328,DRREDDY,2700,14328,0,0.19395589056393076,0.4388609715242881,0.36718313791178114,10.262074260189838,0.8069750016354414,0.7775637280914826,0.4284573508218493,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
confluence_bucket:3,confluence_bucket,3,confluence_bucket == '3',972,0.39197530864197533,-0.313026402648529,-0.3690779188452527,0.574118153691219,-302.67113548996497,-0.24634069580315468,0.0,-0.466226863402378,-0.6194273241562271,396,576,-0.4132885029101965,-0.24409620871863277,0.1691922941915637,4,10,AUTO,540,TVSMOTOR,252,936,36,0.27469135802469136,0.46296296296296297,0.2623456790123457,9.5,0.8288620436838485,0.6898750083387695,0.40314433464035165,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
time_bucket:afternoon,time_bucket,afternoon,time_bucket == 'afternoon',16452,0.38815949428640895,-0.3249931325880805,-0.7197411718671962,0.5869595185821298,-5345.373670722155,-0.23185059649098774,0.0,-0.47974543189004903,-0.6344977311920176,7884,8568,-0.09189051670566857,-0.5394867161101319,0.4475961994044633,5,24,AUTO,5472,DRREDDY,2772,14328,2124,0.1924386092876246,0.4412837345003647,0.3662776562120107,10.24708242159008,0.8051508394669262,0.7680170113916394,0.42938415280524356,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
distance_bucket:3-5,distance_bucket,3-5,distance_bucket == '3-5',14580,0.37338820301783265,-0.3839243082391001,-0.761308691813936,0.5079207324930493,-5596.2030675091555,-0.3079127131071093,0.0,-0.5236284782135756,-0.663332648188051,5004,9576,-0.14828022756246526,-0.50706162859268,0.3587814010302147,5,23,PHARMA,5220,DRREDDY,2304,13068,1512,0.2806584362139918,0.4547325102880658,0.2646090534979424,10.718518518518518,0.8079502508785891,0.7711746367064978,0.4277571588622081,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
day_of_week:Tuesday,day_of_week,Tuesday,day_of_week == 'Tuesday',4752,0.3423821548821549,-0.40648332194013714,-0.9587063040388111,0.5136196073487376,-1929.9951223131995,-0.30060153397107797,0.0,-0.5617966451396926,-0.7171099683392481,1944,2808,-0.19415128472024507,-0.5534824246308317,0.3593311399105867,5,19,AUTO,1908,TVSMOTOR,648,3888,864,0.23884680134680134,0.47095959595959597,0.29019360269360267,10.892676767676768,0.8053075366463106,0.7446034628612055,0.4264181763872432,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
factor_x_distance:FVG / 3-5,factor_x_distance,FVG / 3-5,factor_enriched == 'FVG' & distance_bucket == '3-5',5544,0.3647186147186147,-0.4235145282325382,-1.029662536995524,0.4741468228852752,-2346.719454391734,-0.34056499408588126,0.0,-0.5572302852944003,-0.6909460423562621,1872,3672,-0.29776896952087895,-0.4876201071835802,0.18985113766270123,5,21,AUTO,1836,DRREDDY,900,4824,720,0.2509018759018759,0.4898989898989899,0.2591991341991342,11.885281385281385,0.8098869378703935,0.7954467830051088,0.42217577246088045,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
direction_conf_tier:70-80,direction_conf_tier,70-80,direction_conf_tier == '70-80',2916,0.36385459533607684,-0.44448948933682486,-1.206021378139753,0.47118556086899366,-1294.2039916346237,-0.34516284506880257,0.0,-0.5809552863710038,-0.7174210834051827,864,2052,-0.5483746375977439,-0.4007483742795958,0.14762626331814804,5,15,PHARMA,1080,LUPIN,684,2268,648,0.20233196159122085,0.5521262002743484,0.24554183813443073,9.946159122085048,0.801220555111851,0.764744541848288,0.4319412277921411,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
day_of_week:Monday,day_of_week,Monday,day_of_week == 'Monday',6840,0.3298245614035088,-0.45359649277405745,-0.9759439917483144,0.43910401761194257,-3105.960127021709,-0.3539365908720361,0.0,-0.576178984946315,-0.6987614771185727,2700,4140,-0.4158821402406639,-0.47819280964366195,0.062310669402998065,5,20,PHARMA,3240,DRREDDY,1944,6552,288,0.11871345029239766,0.4780701754385965,0.40321637426900586,13.971929824561403,0.8109676291829877,0.8103912202978354,0.4295179711082433,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
vol_regime:low_vol,vol_regime,low_vol,vol_regime == 'low_vol',8640,0.347337962962963,-0.46432337207226004,-0.7279992361373074,0.4284953160299314,-4012.7548676902293,-0.365390544536926,0.0,-0.6285683106088834,-0.792813249145507,3600,5040,-0.416910285602036,-0.49818986240813423,0.08127957680609821,5,23,PHARMA,3348,DRREDDY,2052,7380,1260,0.16527777777777777,0.4355324074074074,0.3991898148148148,10.92650462962963,0.8098719017661059,0.7487459152771555,0.43024703360117433,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
p_touch_tier:90-95,p_touch_tier,90-95,p_touch_tier == '90-95',864,0.3414351851851852,-0.5197787363033497,-1.1743524411628283,0.40718902941596,-458.6553224922609,-0.4152198866610936,0.0,-0.6525183166910885,-0.7852578970788273,72,792,-0.4469623837175855,-0.5263984047202374,0.07943602100265185,3,8,PHARMA,468,DRREDDY,252,792,72,0.21064814814814814,0.5,0.28935185185185186,13.550925925925926,0.9186816578483246,0.8052077163045962,0.42249875997912595,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
time_x_distance:afternoon / 3-5,time_x_distance,afternoon / 3-5,time_bucket == 'afternoon' & distance_bucket == '3-5',8172,0.3037200195790504,-0.6065692464999409,-1.0825425967728093,0.31839327776139276,-4955.470535780601,-0.5232153491278091,0.0,-0.7678193171224847,-0.9290693877450285,3780,4392,-0.45262269132571226,-0.7390642325105476,0.2864415411848354,5,23,AUTO,2592,DRREDDY,1332,7092,1080,0.2195301027900147,0.4787077826725404,0.30176211453744495,9.55690161527166,0.8042070490267335,0.7451870750224776,0.4299102331033559,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
volatility_x_distance:low_vol / 3-5,volatility_x_distance,low_vol / 3-5,vol_regime == 'low_vol' & distance_bucket == '3-5',4680,0.2935897435897436,-0.6246531970364619,-0.7723808999312225,0.27538413966046127,-2943.9174682949415,-0.574277720104786,0.0,-0.7953550729640387,-0.9660569488916152,1980,2700,-0.6234410959481838,-0.6255420711678661,0.002100975219682333,5,20,PHARMA,1764,DRREDDY,1188,4068,612,0.1920940170940171,0.42970085470085473,0.3782051282051282,10.872008547008546,0.8083212872326574,0.724105934504459,0.4319431504695296,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
direction_conf_tier:60-65,direction_conf_tier,60-65,direction_conf_tier == '60-65',1080,0.19166666666666668,-0.6893529311421953,-0.7708860640025066,0.207717143511656,-742.9402365502957,-0.671531063366381,0.0,-0.8682049635293475,-1.0470569959164997,108,972,-0.17897364239596597,-0.7460617410028876,0.5670880986069216,5,13,IT,468,TCS,360,540,540,0.125,0.35555555555555557,0.5194444444444445,11.594444444444445,0.7943277140579325,0.6331009289167517,0.4280851371014881,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
direction_conf_tier:55-60,direction_conf_tier,55-60,direction_conf_tier == '55-60',5184,0.2611882716049383,-0.6937710392357338,-1.229942453687605,0.2702628742170267,-3596.019618785738,-0.6054089478083029,0.0,-0.8783060595462933,-1.0628410798568522,1332,3852,-0.35573224512065754,-0.8106629586960874,0.45493071357542986,5,17,AUTO,1872,MARUTI,900,4644,540,0.1558641975308642,0.5,0.3441358024691358,10.11766975308642,0.8045110007083922,0.5891658528846759,0.4237598037409678,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
time_x_direction:morning / DOWN,time_x_direction,morning / DOWN,time_bucket == 'morning' & direction == 'DOWN',324,0.14814814814814814,-0.9261437671622903,-1.335839715051579,0.1845590536860765,-298.27592790030184,-0.8829704610386337,0.0,-1.0424844667974082,-1.1588251664325264,144,180,-0.569025174058847,-1.211838641645045,0.6428134675861981,2,2,IT,180,WIPRO,180,0,324,0.10185185185185185,0.8148148148148148,0.08333333333333333,7.765432098765432,0.7971318530297713,0.7977922080880518,0.42003887890962444,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
factor:PW,factor,PW,factor_enriched == 'PW',180,0.1,-0.9333352627612246,-1.2653199651915452,0.11910909285803356,-167.31911241044963,-1.1227454229791294,9.92706284257994e-161,-1.074488655738088,-1.215642048714952,108,72,-1.082993096205332,-0.7088485125950634,0.3741445836102686,3,4,BANKING,72,SBIN,72,180,0,0.1,0.45,0.45,10.2,0.7988420715471979,0.6273179577316566,0.3779736022587252,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
factor:SWING,factor,SWING,factor_enriched == 'SWING',144,0.0,-1.0964002857547799,-1.3809462147659097,0.0,-156.29111326428267,-1.7264693219802718,2.0511246569845732e-244,-1.2564701592040866,-1.4165400326533932,36,108,-0.07317693304394382,-1.4374747366583918,1.364297803614448,2,2,BANKING,72,AXISBANK,72,144,0,0.0,0.7083333333333334,0.2916666666666667,7.833333333333333,0.8299885444393842,0.585875962276768,0.40401667337023617,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
factor_x_distance:PW / 5-8,factor_x_distance,PW / 5-8,factor_enriched == 'PW' & distance_bucket == '5-8',144,0.0,-1.198488796998982,-1.3016728906311874,0.0,-171.90115188128254,-3.210871389921394,5.336230656582178e-193,-1.3523357183690523,-1.5061826397391225,108,36,-1.082993096205332,-1.5449758993799323,0.4619828031746003,3,3,BANKING,72,SBIN,72,144,0,0.0,0.4791666666666667,0.5208333333333334,9.0,0.7948675818620639,0.5917597599765507,0.37401761765793734,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
factor_x_distance:SWING / 3-5,factor_x_distance,SWING / 3-5,factor_enriched == 'SWING' & distance_bucket == '3-5',108,0.0,-1.4374747366583918,-1.4391804041506882,0.0,-153.65674367470072,-5.4751695946594126,1.1054263806251777e-27,-1.5842362654932347,-1.7309977943280772,36,72,-1.5648649950131588,-1.3737796074810085,0.19108538753215032,2,2,BANKING,72,AXISBANK,72,108,0,0.0,0.9444444444444444,0.05555555555555555,4.444444444444445,0.8206217489403078,0.5829340634268767,0.4074091650626949,False,False,mean_R<=0.10; PF<=1.30; win<=50%; second_half<=0; cost1.5x<=0
